932610,5307.765625,6.274510,20.784313,4
932611,5300.446289,6.274510,21.176472,4
932612,5300.167480,5.882353,21.568628,4
932613,5296.199707,5.882353,21.568628,4
932614,5287.567871,5.490196,22.352942,4
932615,5286.548828,5.490196,21.960785,4
932616,5281.318848,5.098039,21.176472,4
932617,5270.819336,5.098039,21.568628,4
932618,5256.125977,4.705883,22.352942,4
932619,5243.916504,4.705883,23.137255,4
932620,5230.341309,4.705883,23.529411,4
932621,5218.554199,4.705883,24.313726,4
932622,5205.851074,4.705883,24.705883,4
932623,5191.967285,4.705883,25.098040,4
932624,5178.935059,4.705883,25.882353,4
932625,5168.342773,4.705883,26.274509,4
932626,5156.780762,4.705883,26.274509,4
932627,5146.077637,4.705883,26.274509,4
932628,5134.598633,4.705883,25.882353,4
932629,5125.051758,4.705883,25.882353,4
932630,5117.103516,4.705883,25.490196,4
932631,5108.186035,4.705883,25.490196,4
932632,5099.797363,4.705883,24.705883,4
932633,5092.081543,4.705883,24.313726,4
932634,5083.806641,4.705883,23.529411,4
932635,5074.784668,5.098039,23.137255,4
932636,5067.278809,5.098039,23.529411,4
932637,5058.933594,5.490196,23.529411,4
932638,5047.848633,5.490196,23.529411,4
932639,5041.191895,5.882353,23.137255,4
932640,5032.254395,6.274510,22.745098,4
932641,5020.404785,6.274510,22.352942,4
932642,5014.040039,6.666667,21.960785,4
932643,5012.343750,7.058824,21.568628,4
932644,5002.189941,7.450981,21.176472,4
932645,4996.077148,7.843137,21.568628,4
932646,4996.848633,8.235294,20.392157,4
932647,4996.854004,8.627451,20.000000,4
932648,4992.637207,9.411765,18.823530,4
932649,4990.395020,10.588236,18.039215,4
932650,4995.372070,11.764706,17.254902,4
932651,4988.060059,13.333334,16.470589,4
932652,5003.544922,14.901961,15.294118,4
932653,5006.687012,17.254902,14.509804,4
932654,5019.657715,20.000000,13.333334,4
932655,5023.746582,23.529411,12.156863,4
932656,5050.274414,27.843138,10.980392,4
932657,5064.517090,32.549019,10.588236,4
932658,5063.361816,36.470589,10.196078,4
932659,5049.958496,39.607845,9.803922,4
932660,5043.532715,40.784313,10.196078,4
932661,5033.095215,40.784313,9.803922,4
932662,5027.728027,42.745098,10.196078,4
932663,5027.779785,45.098042,10.196078,4
932664,5025.536133,47.058823,10.588236,4
932665,5025.367676,48.235294,10.588236,4
932666,5027.551270,50.196079,10.196078,4
932667,5034.893066,50.588238,9.803922,4
932668,5045.844727,51.372551,10.196078,4
932669,5054.269043,50.980392,10.980392,4
932670,5067.778320,50.980392,10.980392,4
932671,5077.866699,50.196079,11.764706,4
932672,5096.123047,50.196079,13.725491,4
932673,5109.499023,49.019608,15.294118,4
932674,5126.199707,46.274509,16.470589,4
932675,5132.009766,41.568626,16.862745,4
932676,5128.902832,39.215687,18.039215,4
932677,5119.334473,37.254902,20.784313,4
932678,5105.225586,38.039215,23.137255,4
932679,5080.692383,35.686275,23.921570,4
932680,5035.170410,34.901962,23.921570,4
932681,4949.018066,32.941177,24.705883,4
932682,4934.164551,31.764706,25.882353,4
932683,4886.305176,28.235294,25.882353,4
932684,4870.438477,27.450981,26.274509,4
932685,4890.332520,25.882353,25.490196,4
932686,4889.868652,24.705883,25.098040,4
932687,4864.195312,21.568628,25.882353,4
932688,4849.470215,18.823530,27.450981,4
932689,4824.685059,16.078432,27.450981,4
932690,4828.106934,15.294118,28.235294,4
932691,4817.181641,15.294118,28.235294,4
932692,4787.901855,12.941176,29.019608,4
932693,4768.016113,13.333334,29.019608,4
932694,4760.116211,10.980392,29.019608,4
932695,4730.981934,9.411765,29.803923,4
932696,4712.960938,9.019608,30.196079,4
932697,4732.464355,9.411765,30.980392,4
932698,4734.868164,7.450981,31.372549,4
932699,4750.333008,8.235294,32.156864,4
932700,4724.197266,7.843137,32.156864,4
932701,4718.022461,6.666667,32.941177,4
932702,4694.559082,4.705883,33.725491,4
932703,4685.963867,4.705883,35.294117,4
932704,4694.299316,3.921569,36.078430,4
932705,4671.592285,2.745098,37.647060,4
932706,4622.397461,3.137255,40.000000,4
932707,4621.119141,1.176471,43.529411,4
932708,4596.910645,2.352941,45.490196,4
932709,4542.800781,2.352941,48.235294,4
932710,4546.548340,1.176471,49.411766,4
932711,4599.451172,1.176471,52.549019,4
932712,4563.882324,0.000000,53.333336,4
932713,4567.255859,0.000000,55.294117,4
932714,4444.654297,0.392157,57.647060,4
932715,4470.766602,0.392157,58.431374,4
932716,4469.003906,0.000000,58.431374,4
932717,4504.048340,0.000000,58.823532,4
932718,4507.414551,0.000000,60.000000,4
932719,4474.777344,0.000000,60.784313,3
932720,4414.009766,0.784314,61.960785,3
932721,4406.012695,19.215687,62.745098,3
932722,4512.408691,33.725491,64.313728,3
932723,4689.300293,45.098042,66.666664,3
932724,4912.578613,53.333336,67.843140,3
932725,5167.567383,64.313728,68.235298,3
932726,5387.833984,77.647057,69.411766,3
932727,5525.028320,0.000000,69.411766,3
932728,5515.636719,0.000000,70.588234,3
932729,5320.428223,0.000000,71.372551,3
932730,5054.116211,0.000000,71.372551,3
932731,4930.723145,0.000000,72.156860,3
932732,5012.736816,0.000000,73.333336,3
932733,4961.347656,0.000000,74.117645,3
932734,4938.250977,0.000000,74.901962,3
932735,4965.177734,0.000000,76.078430,3
932736,4962.841797,0.000000,77.254906,3
932737,4924.453125,0.000000,78.431374,3
932738,4857.491211,0.000000,79.607841,3
932739,4806.459961,0.000000,80.392159,3
932740,4746.057129,0.000000,81.568626,3
932741,4720.624512,0.000000,82.745102,3
932742,4679.377441,0.000000,83.137253,3
932743,4652.645996,0.000000,83.921570,3
932744,4642.310059,0.000000,84.313728,3
932745,4599.437500,0.000000,84.705887,3
932746,4572.058105,0.000000,84.313728,3
932747,4530.408203,0.000000,83.921570,3
932748,4527.854980,0.000000,83.921570,3
932749,4505.107910,0.000000,83.529411,3
932750,4456.638672,0.000000,82.745102,3
932751,4454.757812,0.000000,82.352943,3
932752,4428.862305,0.000000,81.960785,3
932753,4423.338379,0.000000,81.176476,2
932754,4400.348145,0.000000,80.784317,2
932755,4422.748047,19.215687,80.392159,2
932756,4544.654297,34.901962,79.215691,2
932757,4733.203613,47.058823,77.647057,2
932758,4878.189453,56.078434,76.862747,2
932759,5113.627441,67.843140,76.078430,2
932760,5412.111328,77.254906,74.901962,2
932761,5754.339844,89.019608,72.549019,2
932762,5984.770020,98.823532,69.803925,2
932763,6021.929688,0.000000,67.058823,2
932764,5864.352051,0.000000,65.490196,2
932765,5524.245605,0.000000,62.745098,2
932766,5346.438477,0.000000,60.392159,2
932767,5384.691895,0.000000,58.823532,2
932768,5407.033691,0.000000,56.470589,2
932769,5465.632812,0.000000,53.333336,2
932770,5418.882324,0.000000,51.764706,2
932771,5408.326172,0.000000,50.588238,2
932772,5361.154785,0.000000,49.019608,2
932773,5344.451660,0.000000,45.882355,2
932774,5362.647949,0.000000,44.705883,2
932775,5362.625977,0.000000,43.921570,2
932776,5303.049805,0.000000,41.568626,2
932777,5338.536621,0.392157,36.862747,2
932778,5334.741211,0.392157,34.901962,2
932779,5277.526855,0.784314,31.764706,2
932780,5319.583984,0.784314,29.803923,2
932781,5322.897949,1.176471,26.666668,2
932782,5272.573242,1.568627,24.705883,2
932783,5321.235840,1.960784,24.313726,2
932784,5330.939453,2.745098,24.313726,2
932785,5286.860352,3.137255,23.921570,2
932786,5270.476074,3.921569,23.137255,2
932787,5289.376953,5.098039,22.745098,2
932788,5245.293457,6.274510,20.784313,2
932789,5234.000977,7.450981,20.784313,2
932790,5195.165039,9.019608,18.431374,2
932791,5235.529297,10.980392,15.686275,2
932792,5235.790039,12.549020,14.901961,2
932793,5184.682617,13.725491,13.333334,2
932794,5227.282227,14.117647,12.156863,2
932795,5230.157227,14.901961,10.588236,2
